	mean
prom_1883	0.4325178544435223
prom_1884	0.400854458138268
prom_1885	0.36563294371036276
prom_1886	-0.0456346368303736
prom_1887	0.04117998059247267
prom_1888	0.9337180233451228
prom_1889	-0.28580404091373485
prom_1890	0.38593107494001416
prom_1891	-0.6156308264123046
prom_1892	0.7108751821245034
prom_1893	1.3500820375868428
prom_1894	-0.1099945490687454
prom_1895	0.21807442909436572
prom_1896	0.24952957086903355
prom_1897	-0.1348926187210533
prom_1898	1.5192806632469789
prom_1899	0.17137565939638008
prom_1900	-1.1704378350323452
prom_1901	0.957947189136682
prom_1902	-0.5157830496141886
prom_1903	0.9054261098854735
prom_1904	-2.0095167433409338
prom_1905	1.0618126791459381
prom_1906	-0.9515660372457762
prom_1907	-0.3339048461091826
prom_1908	0.2070716894923151
prom_1909	0.4989354861832875
prom_1910	-1.0469846898434079
prom_1911	0.5748037813538235
prom_1912	0.7234335984744902
prom_1913	-0.03325971042428319
prom_1914	0.03728601585765425
prom_1915	1.1075796372985496
prom_1916	-0.5217596361590966
prom_1917	0.5502632359018191
prom_1918	0.19580895204157825
prom_1919	-0.055345297661464905
prom_1920	-0.6470735089751919
prom_1921	-1.0773279542390954
prom_1922	0.46951808828428226
prom_1923	0.6040047552261105
prom_1924	0.7727216883341931
prom_1925	-0.1430353280996102
prom_1926	0.22960309554706496
prom_1927	0.11111859455965827
prom_1928	0.3717251947757038
prom_1929	-0.13346559493976057
prom_1930	1.2141860834565181
prom_1931	-0.42031290888376815
prom_1932	-1.1896501138545703
prom_1933	-0.07521358947639112
prom_1934	-0.3097367628523889
prom_1935	1.9177514069198947
prom_1936	-0.5513106823675326
prom_1937	-0.9537070654323129
prom_1938	1.1360164405171576
prom_1939	1.7704084781353515
prom_1940	2.04743656623963
prom_1941	-0.6091001631352931
prom_1942	-0.7600756964636532
prom_1943	2.6335844710801894
prom_1944	-0.19510690681132306
prom_1945	-1.1524140140116839
prom_1946	0.6413319648824685
prom_1947	-2.15644039848809
prom_1948	-1.8974907668479224
prom_1949	-0.34093048911875046
prom_1950	0.47622717020901745
prom_1951	-0.11104473205650658
prom_1952	0.27113534317614296
prom_1953	1.0160960782712267
prom_1954	1.57166816711727
prom_1955	-0.8040112151612415
prom_1956	-0.7266824929191221
prom_1957	0.2515255259368689
prom_1958	-0.47258490930798774
prom_1959	-0.7950769058615029
prom_1960	-0.22384505241332633
prom_1961	-1.0693084811099656
prom_1962	0.11953554949832791
prom_1963	0.7300381179515741
prom_1964	-0.17544034956871
prom_1965	-0.571478930672214
prom_1966	-1.281401768791962
prom_1967	-0.8310084536950891
prom_1968	-0.8910021150991349
prom_1969	1.5262949187268475
prom_1970	1.959971746696293
prom_1971	-0.335600483760116
prom_1972	0.2797982887441883
prom_1973	2.097115905179057
prom_1974	-0.8287536897495041
prom_1975	2.1399003025308447
prom_1976	-0.40920943517855585
prom_1977	-0.735254650581328
prom_1978	2.2105198203924132
prom_1979	-0.41764387364798383
prom_1980	0.42069238931029046
prom_1981	0.9533166466256748
prom_1982	0.12051789604808616
prom_1983	-0.8678163620521672
prom_1984	-0.3627933289141615
prom_1985	0.8351091475499229
prom_1986	1.5165970322466675
prom_1987	0.7272534285242258
prom_1988	-1.42873320572867
prom_1989	0.5711057235737742
prom_1990	-0.4701082951110473
prom_1991	1.367722396566169
prom_1992	0.95831448048994
prom_1993	-0.4316322513846276
prom_1994	-0.8911697351426837
prom_1995	-0.5065430875240869
prom_1996	0.2436824376797627
prom_1997	0.6942099019849343
prom_1998	-0.7408466297906634
prom_1999	0.022859462452292992
prom_2000	1.4702307364563323
